ID,P.Value
RILPL2,0.5655972332218295
MTFMT,0.5664964953009746
TRAPPC5,0.5667419353161651
MYLIP,0.5671606991517635
BTF3,0.5673147613729377
SMPD2,0.5674050512154719
SYNJ2,0.5674929140305683
CEACAM6,0.5680516825332524
PRR5,0.5690090436650346
AGGF1,0.5691740738848068
BAG5,0.569758811864286
MBD3,0.570628027941971
UBE3A,0.5707105529962988
TRIQK,0.5709105052109185
ZNF75D,0.5711050062124956
DCTN3,0.5715591774829067
IAH1,0.5722513028741005
A2LD1,0.5727163764691134
SRSF6,0.572719755410515
LOC730183,0.5731271495867531
PNKP,0.5731714661286287
NDUFA8,0.5733335617295516
FAM125A,0.5733822400138717
CCDC90B,0.5735910698968534
NFATC3,0.5739416789118764
OSBP,0.5742259200962029
GCFC2,0.5744586917410575
CCDC92,0.5745298907059574
PIH1D1,0.5746702872271419
DAD1,0.5747491183634845
DANCR,0.5749867400221875
DHPS,0.5755373260669459
ZCCHC24,0.5756871672437949
N4BP2L2,0.5760727871243
IGFBP3,0.5760749473328202
FAF2,0.5761808657675361
LIME1,0.5762255132107701
SLC25A28,0.576499955216731
SRA1,0.5771469435474119
ACE,0.5773274215736576
VPS8,0.5773875486767461
ZNF780A,0.5776855556407738
GABPB2,0.5778808114892705
DHRSX,0.5778918339931267
SNAPC2,0.5781911817060079
ZDHHC17,0.5783349626449725
TIMP2,0.5786387794288868
ADCK4,0.5787817321296471
SART1,0.5797098224279855
FAM117B,0.5801034668161769
FAM13A,0.5801571178500502
AQP3,0.58024886694303
PPP1R2,0.5805999014404787
RPS6KC1,0.5808626881188517
"NAIF1",0.5812461390218937
IRF2BPL,0.5817727351314796
USP1,0.5818197899616435
LOC100505783,0.5818525306296848
ITGB2,0.5821164039149498
PRKRIR,0.5830457378098213
ARL16,0.5830819697505398
ASMTL,0.5833659573510432
FAM50A,0.5837462697880188
PREP,0.5837757477417244
TMF1,0.583813952814273
NUDT4,0.5838322752899978
GGCX,0.5839097717235114
FAM69A,0.5840318471972759
OPA1,0.5841529961286157
GRHPR,0.5842096262716346
HDGFRP2,0.5842762439526461
RNF170,0.5842952889930844
G3BP2,0.5845253243808619
EIF4H,0.5852074094038466
GPRC5B,0.5852768094887582
ARL6IP1,0.5853961162221819
TC2N,0.585632118764167
FAM118A,0.5857107907561327
UBR1,0.5862358042616493
LOC100505761,0.5866937835487022
NIPBL,0.5867389185928422
CACUL1,0.5869148086073204
CSRP1,0.5871065063874124
PI4K2A,0.5872921151252881
COQ3,0.5873924192582041
LOC92249,0.587494217633435
COPE,0.5875454823686764
TTC3,0.5876707030820643
MAN2A2,0.587947347807328
IFI27L2,0.5882691163539142
VOPP1,0.5885422952521452
TNFAIP3,0.5891852227321286
RNF25,0.5892954718611025
TTC21B,0.5893695188954349
PDGFA,0.5893881075994871
PGAM1,0.5896421607052569
EFNB1,0.5897874987130372
ACOT7,0.5899528794526341
TP53BP2,0.590208103870707
SUV420H2,0.5903165679012166
RNH1,0.5904579121705668
EIF4A2,0.5905509252044543
SLMAP,0.591246987145198
ALKBH4,0.591395051914335
MTHFSD,0.5914127972481658
ETAA1,0.5915177326157626
USP4,0.5917215070151136
TAF13,0.5921865778458683
KIAA1217,0.5921876289644146
SF1,0.5924716237815024
TXN,0.5926898318618297
IKBKG,0.592723725780831
SERAC1,0.5928109645140573
FRA10AC1,0.5930150225137412
LAMTOR2,0.59328281632829
ANKRD37,0.5938551772143469
ZBTB2,0.5938577838735335
TRMT13,0.5951582457109525
GPATCH8,0.5956496197793165
LIMD1,0.5957977485256482
RPP38,0.5958413266175793
TFDP2,0.5958460497446921
HSPA13,0.5961371537805903
RBM41,0.5962999864579434
GNS,0.5968761597347252
MECP2,0.5973140284985508
EED,0.5973695189464308
RGS14,0.5979353955839126
UIMC1,0.5983078702509368
BTN2A1,0.5985364517045678
IGFBP4,0.5991775193073918
BRF1,0.6002024068708831
F3,0.6002623465550627
PCBP1,0.6004235674492292
SRC,0.6005703677380403
SSNA1,0.6007052918806156
ARID2,0.6007707255269503
DDB2,0.6009192762522435
COL6A2,0.6009818574581709
TECPR2,0.6014549171362966
IFNAR2,0.6023208654442598
PIGC,0.6025823042710172
CIZ1,0.6030045765441545
WDR70,0.6030431850047013
RPL34,0.6033977886618966
WWP1,0.6034748318718054
ZMYM6NB,0.6037339637603654
ADRBK1,0.6037865971012208
SEMA5A,0.6038531632019595
ARGLU1,0.6043381437476845
B3GAT3,0.6044832829704586
KLHL26,0.6046234477203327
MYOF,0.6046777145638088
SERPINA1,0.6054932280518417
PSMC5,0.6057612635227809
BAX,0.6059438822613438
FAM173A,0.6060717325148252
TRAF4,0.6065369611963937
SCAF4,0.6067491618520651
TMEM8B,0.606875817756029
CASP8,0.6069907855438419
PIGO,0.6078106406287258
TMEM180,0.607850641740749
EIF4E2,0.6083987017405235
TRIM4,0.6090879342295952
DNAJC21,0.609372133050201
STAG2,0.6094116034640962
BACH1,0.6095336996531023
ADPGK,0.6095715935775183
RPA2,0.6099681084858446
PRMT10,0.6101381963533385
EPC2,0.6102921009883064
CTSL1,0.6105556205407577
ZNF79,0.6107665414720373
ZNF561,0.6110336683568769
HGS,0.6115630853525347
STAT2,0.6119497027761944
SPTY2D1,0.6120684490838297
SERGEF,0.6127496729142377
SPIN1,0.6131041884502835
CCL2,0.6131618384480015
PPIF,0.6131670335633579
POFUT2,0.6133800803966092
ZNF639,0.6134287861298675
DCUN1D1,0.6134341451468148
ACSL3,0.6135200894004401
ALDH5A1,0.61355644960238
LUC7L3,0.6136744078640157
PPP1R12A,0.6145743088471025
CSNK1A1,0.6146261612482189
HS1BP3,0.6149926958856808
TTC4,0.6152636071461819
PDLIM3,0.6154763094208415
AIFM1,0.6156685662823681
HNRPLL,0.615735412327437
RNF121,0.6159134438032713
TBP,0.6162896936039073
OAT,0.616376702649782
THRA,0.6163987968271015
ANXA2,0.616712970977429
IGBP1,0.6169158184499987
FAM98B,0.6170823484929633
SIKE1,0.6171443996958504
PIK3CA,0.6171749283645349
RBM42,0.6175910780797211
LOC100499177,0.6175947541861077
MORN2,0.6192919264921593
UCK2,0.6193029353171107
CNP,0.6193532340103067
MYEOV2,0.6193948830221333
TAF9,0.6201871861137354
MEG3,0.6203800919001746
WDR61,0.6205815972739841
NUBPL,0.6207908789647265
SLC25A37,0.6211095711701211
CEP44,0.621251383615144
FRG1,0.6215024971081211
SDF2L1,0.6216177335447945
APOA1BP,0.6220649646347901
MLF2,0.6222409432471249
GBAS,0.6222626749068596
ABCB7,0.6223178764297832
FAM84A,0.62236417676148
ZNF653,0.6224849123008895
CDK16,0.622682396933345
EIF2B2,0.6232683011954145
RBM48,0.6232845492581232
LRG1,0.623330890632443
RLF,0.6235767300591484
CPNE3,0.6239789150051025
IRAK4,0.6239950471479498
PSMG2,0.6246967681492871
SPRED1,0.6250859355176113
DYNC2LI1,0.6253210562952324
PSMF1,0.6253243540914057
TAX1BP1,0.6259397457607945
NF2,0.626437938488771
TAOK1,0.6264942813130102
THYN1,0.6265837344470427
PCIF1,0.6266952085835473
XRCC6,0.6270940754387977
CHTF8,0.6271967085692329
MTCH1,0.6272231874087582
PHC3,0.6278157114165458
CDC34,0.6278525774131606
SLPI,0.6284362988038159
STAT5A,0.6285245919111888
MKL1,0.6291959659220716
CCDC93,0.6296052417937574
STAU2,0.629811302833464
DDX41,0.6303744315819837
ARHGEF1,0.6311128692426081
RRAGB,0.6314748048984427
RFXANK,0.6315233817465701
METTL18,0.631714695942439
PBX3,0.6329820057720301
RCAN3,0.633037579159577
COX10-AS1,0.6332785356613355
PLAGL1,0.6334269056641468
VTI1A,0.6339953995322485
ZNF498,0.6349044169116809
RNF181,0.6354594942003724
TSFM,0.6355888793957434
CHD8,0.6358213365171181
YIPF4,0.6362622758861571
KDELR1,0.6363499050101544
NDNL2,0.6365144007622422
CAPZA2,0.63657617893758
KIAA2026,0.6366870321247118
USP7,0.6373263009181143
GOT2,0.6373308849858899
EPB41L5,0.637502302906776
ARID1B,0.6379445730569256
ATP2B4,0.6379937796781356
TOM1L1,0.6381424430573823
SIVA1,0.6389542161295516
SNUPN,0.6397168947448135
KLHL20,0.6400488093159863
FBRSL1,0.6401808639498978
DERL1,0.6405001324212427
MBD4,0.6407911472812702
LOC613037,0.6408520329212511
NXT2,0.6414337260981944
STRN4,0.6420429894665683
PCGF1,0.6421091612434611
CDYL,0.6421767069920907
NYNRIN,0.6426209101370348
FASTKD5,0.6427091637728837
LSM14A,0.6427896779082244
CEP63,0.6431927204978951
LINC00339,0.6433677917720267
BRWD1,0.6435043224425991
TPI1,0.6435480294947944
MAFF,0.6437854832263354
RPS6KA2,0.6439885246764043
BRAP,0.64439262156650845
NEDD8,0.6445706727990285
MGC2752,0.6446154826884618
ARHGEF2,0.6448164382786552
ANXA4,0.6457851972633251
TGFBR2,0.6460636153120816
MFAP3,0.6462697945538961
PDE4A,0.6464036517310268
CEP95,0.6467411695328076
STK24,0.6471322950252318
TMUB1,0.6471608951013212
SHC1,0.6474338167471451
GNB5,0.6479109948933689
RBM34,0.6481102139655289
SWSAP1,0.6482046934551311
UBL5,0.6482261804245275
LOC100507463,0.6483769783022525
CYR61,0.6485241872913385
CHD1,0.6489717834725803
KRT10,0.6490652197822582
STX17,0.6495833326227667
XPNPEP1,0.6496573029402043
NRSN2,0.6512377851139326
CEP120,0.6514749092282396
ARPC3,0.6519963820566914
ARHGEF3,0.6522426320074513
PRPF39,0.6524409833167595
BASP1,0.6526251465867763
CLK1,0.6527380764480832
ITPKB,0.6529433962161465
ABCF3,0.6535382864475349
PPP1R26,0.6537769423881712
LOC100271836,0.6538127502940454
FAM82A2,0.6539032332291674
CAPRIN2,0.6543442682598823
TSC1,0.654893768041418
RALY,0.6550970788488357
HSD17B1,0.655400674799713
RNF2,0.6556256686741186
ITGB4,0.6556370428860362
GLTSCR1,0.6560033752675675
POMZP3,0.6560191343427111
PIDD,0.6561199004912384
RAPH1,0.6562776559762193
NOP10,0.6565747223848977
WDR47,0.6568511877686051
WBP5,0.6570339600678595
LOC100506686,0.6570812098481424
BLMH,0.6581441013748253
VPS26A,0.6584491327563445
CDC40,0.6588255353044215
ANKIB1,0.6593616087461384
DPP3,0.6593785795588417
PLEC,0.660444560661054
BMPR2,0.6604536463976316
MYADM,0.660842535511271
TMEM173,0.660855324187704
PI3,0.6611228000427063
SUMO1,0.6612494521978338
EIF4E,0.6612898549432124
SYNGR2,0.6618798314206746
RNF187,0.662343379744315
ALOX5,0.6626896433762154
SF3B4,0.6628776709036992
"NAGLU",0.6631573093797459
SLC10A3,0.6637828813446291
FCER1G,0.6638447743992402
BRMS1,0.6640971296003444
RPL4,0.6644774498514755
USP24,0.6645090960956208
CYBB,0.6645909943395265
SCARNA7,0.6651818160986789
SPCS1,0.6658859032477242
PILRB,0.6660192169396977
SF3B1,0.6661093399353091
PFN2,0.6662442900536459
GCNT1,0.6663995779006652
HSD17B4,0.6666186107070757
MAPKAPK2,0.6668008051321281
PHC1,0.668180703578447
UNKL,0.6684695770162811
FAM208A,0.6684837057069972
EID2,0.6687683311797277
ARHGDIB,0.6689789891190299
ARPP19,0.6694060029480177
LZTS2,0.6695988949024164
WTAP,0.6696527265862368
NFIL3,0.669883240648588
CCNY,0.6700575189859546
TAB3,0.6700914409367986
NRP1,0.6702969437301943
ALDOC,0.6706602661567987
UNC119B,0.6708890311028238
EMC10,0.6712477057913491
HAX1,0.6715076215502909
ACAT2,0.671572537525176
TNKS,0.6717693185273936
RNF26,0.6718119046724842
GCDH,0.6725872332709892
GUF1,0.6726397256040011
AGPAT1,0.6727932526743423
ICK,0.6736032813641163
CERS6,0.6739425009156209
GATAD2A,0.6744997163356398
BBS7,0.6745260075558046
SEC22C,0.6748508775795627
FZR1,0.6749249732711555
TRAPPC6A,0.6751188275249638
GTF2H2D,0.6755207225874769
DNAJB12,0.6758508768252693
CREB3,0.6758798136895098
DHRS13,0.6759038549580926
TRIM68,0.6771230596950548
TMEM106B,0.6772731499980267
LST1,0.6773244462726598
TLN1,0.67737637469378
DMPK,0.6776400454946785
STEAP1,0.6777390632636713
ACOX2,0.6778027056620459
PANK2,0.6782708891787632
ARHGAP4,0.6783408422376613
ATG16L1,0.6787715617199894
STAT5B,0.6796877765830138
VAV2,0.6798023112098325
HSPA1B,0.6799902556841555
NT5DC1,0.6802250126240118
COQ10A,0.6802302952671079
DCAF7,0.6808093524143779
TTC17,0.6808116251224471
SUN1,0.6808116691966251
PPP6R1,0.6809401582525916
CEPT1,0.6815114002775435
LRRC41,0.6816264999660249
INTS12,0.682072485050488
SORBS1,0.6820838174743786
MBD6,0.6822850454857594
RCCD1,0.6823048590826628
TMEM177,0.682542951532906
CDC37L1,0.6825965388830751
SIN3B,0.6828365832813935
THBS3,0.6831396007520512
ATP6AP1,0.6833786642801034
VCPIP1,0.6836255523689887
RPS28,0.6840014644455358
TAP2,0.6845280202495692
"NARF",0.6852503035683203
ITGB5,0.6856642716451187
PEX16,0.6864611772387963
H2AFY,0.6873929692609955
CYB561,0.687595255193371
ZNF468,0.6878437093772969
TMEM41B,0.687904657892078
DENND4B,0.6880118759462179
THOC1,0.6883161115822585
IGHMBP2,0.6884396848018242
COPS3,0.6888679070086134
HECTD1,0.6889100422989176
AFMID,0.6889232811752488
JMY,0.6897691470446292
DNAJC7,0.6904170760774357
ACAD9,0.6907548554477632
HIVEP1,0.6909951504042278
QDPR,0.691435185934389
CCDC24,0.6919260706279067
EDN1,0.6919467385634808
ANXA6,0.6920407907846194
BBS4,0.6920413419376004
GSTA4,0.6923929112898937
ACTR8,0.6925335294626116
LOC100505854,0.6925658151416653
PRKD3,0.6930597269269758
ATF4,0.6940099557183441
ATXN10,0.6945298335324808
HFE,0.6949842431188276
MIB1,0.6950129445415494
TFPI,0.695065966161756
BRPF1,0.6954236473760077
CRTC3,0.6958873797945597
GCLC,0.6958956066358677
STAT3,0.6961201932886442
NVL,0.6966651253416482
RSBN1L,0.6973601567348999
CASP8AP2,0.698034545948106
DUSP22,0.6980593185443889
GPR107,0.698609078994752
LOC151009,0.6987453563033197
FMOD,0.699688640279315
ENTPD6,0.700107699889408
ADAR,0.7002218331022856
DOK1,0.7003770940298942
CSRNP1,0.7003772673898963
MCPH1,0.7008356996431826
ZNF268,0.7012892967773953
TCEANC2,0.7014351840888315
GLIPR1,0.7018502561159088
GGA2,0.7027922503507691
TYW3,0.7032254286844486
SPRYD7,0.7032503530681931
MOCS2,0.7036604432699716
STEAP3,0.7041810251975869
LEMD2,0.7049660558274063
NECAB3,0.7052942415378226
AGPAT5,0.7053742796719813
NFIA,0.7056428074610096
RAP2C,0.7057000249265413
TDRD3,0.7058037453396997
TSEN54,0.7062022280805397
"NACC2",0.7062745934478563
N6AMT1,0.7065276310237729
FIP1L1,0.7065404296751586
MSRB2,0.7071839608986845
B4GALT1,0.70719093395021
UBE2Q1,0.707439029736912
RPS27,0.7081514844176497
LURAP1L,0.7082652965662658
ARF4,0.7090756365500983
MTRR,0.7091683890000158
PEPD,0.7093920185295466
HEBP2,0.7094615661244777
YWHAE,0.7098268404972468
FAM188A,0.7105360712153479
STOM,0.7105682330323719
SREBF1,0.710649877135977
JUNB,0.711246757879265
RHOB,0.7113197773668716
ZKSCAN1,0.7121752001121252
FKBP3,0.7124375666180818
TAF1C,0.7124534990718423
SAMD8,0.7131710099947037
NPDC1,0.7132159117644965
SNHG10,0.7143972502092037
FAM105A,0.7144249564312684
MANBA,0.7144464068803582
STAG3L2,0.7145745745224295
ZMPSTE24,0.715387367407618
TMEM218,0.7154560863667099
IRF9,0.716080810660755
TNS1,0.7163613079116982
DNAJA2,0.7166866976352066
CNTD1,0.7167188935118385
GIGYF2,0.7167395122249924
GADD45G,0.7172025221494804
ZNF721,0.71793263782438
CNN3,0.7179746598811401
CRIP2,0.7179965088505449
VEZT,0.7181617341254847
RABGEF1,0.7182327081006058
CUX1,0.7182377964969371
YLPM1,0.7184642177415237
CDK17,0.7194019338492947
CACNB3,0.7195475154632502
FIS1,0.7195511018925029
JMJD1C,0.7198216637803212
MED19,0.7202601441017551
GPR160,0.7208095565823287
SELM,0.7216265449398145
ZNF227,0.7216265576557875
FTL,0.7224250379099268
CAPZA1,0.7225108363476576
MAPK8IP3,0.7225180235385333
ACAP3,0.7225322344273815
WASH1,0.7234532406716221
NFX1,0.7243102156965548
LARP4B,0.7247512581600368
SELRC1,0.7250016295721415
LIG4,0.7250592231320261
SLC30A5,0.7259766731265846
ARL17B,0.7263148222262495
KRT18,0.726361717345831
TRIM26,0.7267809163164985
SF3B5,0.7268697043886242
RANBP10,0.727078998647124
FLNA,0.7276197828464859
FAM76B,0.727966452683249
FUT11,0.7285601140272912
PLBD1,0.7287906870340767
STAG3L3,0.7299487613761079
PCNXL3,0.7310186482754579
TBC1D15,0.731642176065316
LOC100129148,0.7316847641790422
SPCS3,0.7318892999061388
PSENEN,0.7322926615200482
SLC10A7,0.7324898913941418
USP42,0.7325448819321552
CCDC132,0.7328051150107953
SCCPDH,0.7328887359699738
ZC3H4,0.7330170999460139
PRR14,0.7337025712106762
KDM5A,0.7340384150172663
LRP1,0.7344715517901063
ATP6AP2,0.7345086162135137
NPAS2,0.7359592992530624
CPPED1,0.7361099995802658
SDC3,0.736383464164623
UVRAG,0.7382695521617133
CBFA2T2,0.7382774251116166
PSMC1,0.738658853980986
EVI5,0.7387717635629396
BLZF1,0.7388223428850718
ZSCAN29,0.7391174960667939
ADPRHL2,0.7398189930174288
PDS5A,0.7404244736041288
KSR1,0.740512740151723
CD151,0.7410659168921279
SERP1,0.7412318801791509
UTP3,0.7413792882194816
ING5,0.7414520850100814
MAP3K7,0.7416962825444433
UPRT,0.7417370065773776
UPF2,0.7422232753182303
RNF4,0.7428194732136553
APOC1,0.7429976935445987
LCMT2,0.7435525346913207
ZC3H11A,0.7440459309239744
TBC1D23,0.7441044568969828
NUMBL,0.7441249146825122
ZCCHC3,0.7444279058849201
ASB1,0.7445074074230531
STRBP,0.7446150272601639
GLUL,0.745139532693279
JUP,0.7451704947612791
TMED9,0.7453568478350727
TRIM13,0.7457980947569642
PPIE,0.746220016700969
EPB41L4A-AS1,0.7463131926287159
ZNF148,0.7466479135588486
ANKH,0.7471269869385222
MRPL20,0.7473219018911937
MAP4K5,0.7474513471125137
DNAJB1,0.7476475424576912
PDCD6,0.748755170862686
ZNF649,0.7487846339173931
TBCEL,0.7487865333821937
HES1,0.7487965952645879
FAH,0.7488447730171794
OXR1,0.748989715549558
L2HGDH,0.7490626310056365
HLX,0.7496605385553323
MTERF,0.7499175441561945
KLHDC3,0.750256426889315
RNF38,0.7502688210140325
TIGD5,0.7504511888774538
ZBTB43,0.7505218337605354
FLJ14186,0.7505397955304689
SLC7A7,0.7505534457211811
JMJD7,0.7506111104402561
LACC1,0.750670838894393
MFSD3,0.7509892823019862
LOC100506060,0.7512664565974779
TUBB2A,0.751540259349299
NCK2,0.7524495189025084
HTATSF1,0.7524761105604411
EFNA1,0.7529355825314542
GPKOW,0.7530977700170663
PLXDC2,0.7539401289798237
ARIH1,0.7539716358558551
MMACHC,0.7558449874524054
SMUG1,0.7559098352944483
ZNF500,0.7562439267343941
LAP3,0.7569946106815532
CUEDC1,0.7573727166193275
ZNF83,0.7574900843180162
NHLRC2,0.7576808717126415
OTUD4,0.757767352224172
DNAJC3,0.7588468875478742
SLC4A1AP,0.7588503944900887
MVK,0.7590703752754475
SGMS1,0.7594868489476636
SLC25A25,0.7600230544876417
HSDL2,0.7601138500209903
CCDC88B,0.7601160981718853
POLR2I,0.7605947997806511
STK19,0.7609101347742656
IDI1,0.7609644296228817
RBBP5,0.7612267946887965
SMG5,0.7613606164161295
TAF6L,0.761723450101558
SSR2,0.7620291505197493
MRPL22,0.76205856242028
YTHDF2,0.7620997583938415
SRGN,0.7622422856947566
CCBL2,0.7623006347092949
MSH3,0.7625221993411749
LOC253039,0.7629482543050868
CABIN1,0.7630229353365261
MOB4,0.7631138610798911
TCHP,0.763185254096262
FAM168A,0.7634192803644151
SRBD1,0.7639657641382207
ANAPC5,0.764252397488683
TP53,0.7644863766212304
DR1,0.7654887949609461
ERCC1,0.765619783646894
LOC146880,0.7662098362561629
NPNT,0.7662808003722867
IFI16,0.7663862181910273
SCARB1,0.7666601271879652
KDM3B,0.7669301199675607
ME3,0.7671807214149589
KIAA1279,0.7673743608750319
SLC39A3,0.767628767059376
CUL9,0.76763404815937
CTNNBIP1,0.7676431900771375
TUG1,0.7678697882525173
NKIRAS2,0.7682167187197435
SIRT5,0.7683654823367624
HAUS8,0.768451671266682
FNBP1L,0.7686259272963907
GDI1,0.7695279947841176
RAB2A,0.76961077302522
UGDH-AS1,0.7699485177844615
EIF4EBP3,0.770300119088292
LOC100506233,0.7704484522551961
CTBP2,0.770500662432642
ZNF414,0.7709472440016087
STOML1,0.7710080156380806
MTX2,0.7712371198273619
TRAF6,0.7716465029570729
ELOF1,0.7721383490944562
STIM2,0.7722340939947514
GMNN,0.7722462727199302
BTRC,0.7729583503016388
MLLT10,0.7734354042358509
QRSL1,0.7735169934909542
NUBP1,0.7735617008765681
STK25,0.7738188737144507
RPL13A,0.7740962983598765
TMEM176A,0.7745733326398885
HK1,0.7746466107765946
EHMT1,0.7749112192778816
SLC38A1,0.7755715178388527
BRD8,0.7759677008199155
CRISPLD2,0.7759790684816908
TES,0.776254809946986
NKTR,0.7765414378778911
ALPK1,0.7766921478665737
CORO7,0.7768895862706944
CYTH2,0.7769927575411428
NFIC,0.7777043858693005
RARS2,0.7777981396513105
KANSL3,0.7781117644930262
ZBTB34,0.7785549365887744
PRKAR1A,0.7786710918494097
PHB,0.7791722989822083
DNAJC30,0.7793881195821717
MRPL49,0.7801654484468997
TTC37,0.7802946668935495
SCAMP1,0.7803471658166818
BANP,0.780761836708762
S100A13,0.7809600009482129
MFN1,0.7810126638873994
GMEB1,0.781477718558798
UFD1L,0.7818061918425192
BAG6,0.7828891707370371
GNB2,0.7835642184395145
BAIAP2L1,0.7837574257960302
ZSCAN16,0.7842362867428423
NUDT2,0.7850711679466261
SEC24A,0.7851487110002516
ANKRD52,0.7853083326354503
TIMM8B,0.7855172257677665
PRMT6,0.7857859982306656
CDKN1C,0.7859784301117331
GPATCH1,0.7860440673135325
PPP1R14A,0.7861585817859813
TRIM21,0.7863036671925209
ACAD11,0.7864173056244598
USP9X,0.7864251776079122
SLC25A51,0.7864398709262885
DNPEP,0.7865377592873999
CENPB,0.7866012293011138
MGRN1,0.7866676387843159
KCTD21,0.7867037217090795
HMGN4,0.7872092375155008
CCND2,0.7873653779764118
LRIG1,0.7873962831818038
FCF1,0.7875566650063
SMC6,0.788191577105701
ATAD1,0.788542586781476
DNASE2,0.7886568134868515
ZNF33B,0.788812010512376
STRN,0.7888805669129868
ERLIN2,0.7892220320029202
HMGCS1,0.7892357528309231
P4HB,0.7893400131336997
BRK1,0.7893885974806526
ATXN7L1,0.7903242340894432
GRK5,0.7906395830097938
SAV1,0.7910469034305792
FBXO28,0.7911146472995829
METTL23,0.7911938355629032
TTLL12,0.7919756970963545
TMEM187,0.7920116428170544
CHCHD5,0.7924291314312825
EIF2B4,0.7928562580609881
TMEM159,0.792882712367571
PLK2,0.793232859972832
SPATA24,0.7932730397417587
ING3,0.7941335641559637
RPS6KB1,0.7946127054195951
CXCR7,0.7950132485078479
ARRDC3,0.7955524827336165
ZBTB40,0.7957125523796321
RPL3,0.7958642058163566
LINC00263,0.7961551851068392
UXT,0.7962869022528609
PBRM1,0.7963475339088941
AQR,0.7978875220247518
ST7L,0.7986440108321966
BRD2,0.7989989171745208
CETN3,0.7992383963170879
"NAPB",0.7992570810553847
PRKCSH,0.7999004436281034
MRPS16,0.8015299052770691
CNO,0.8025415541006609
ENO2,0.8027644767901843
SRCAP,0.8029782539818546
POR,0.8039906105348259
METTL21D,0.8045897263724444
HEATR7A,0.8050142725705455
TRAPPC2,0.8053077412538963
ZNF691,0.8054026042687106
GTF2F1,0.8058943544108593
ATF5,0.8064876279990838
DDX42,0.8065816097112101
