"","source","target","weight","p_value"
"1217","JAK-STAT","MX2",11.8187031026258,3.85078410217992e-32
"1218","JAK-STAT","SAMHD1",7.13344485896906,7.63041603659263e-32
"1219","JAK-STAT","ISG15",20.0390335250618,1.16135519157381e-31
"1220","JAK-STAT","DDX60L",7.20228303312216,1.55588511107771e-31
"1221","JAK-STAT","IFI6",12.5796945047128,8.68659848331127e-30
"1222","JAK-STAT","NMI",7.43265458763098,1.75143445308235e-29
"1223","JAK-STAT","USP18",12.1780117527987,5.01933600474894e-29
"1224","JAK-STAT","IFIT3",20.5923065601389,5.58997705649108e-29
"1225","JAK-STAT","IFI16",7.28451346284686,7.1757081216267e-29
"1226","JAK-STAT","SAMD9",10.426219160316,8.97435907736345e-29
"1227","JAK-STAT","EIF2AK2",5.72301632487512,2.21889447409393e-28
"1228","JAK-STAT","XAF1",8.78028611502116,2.40394562858488e-28
"1229","JAK-STAT","MX1",19.3841312664934,2.90485489547721e-28
"1230","JAK-STAT","BST2",8.10499358547223,1.50638486969982e-27
"1231","JAK-STAT","IFIH1",8.34769265175166,2.3786055352665e-27
"1232","JAK-STAT","SLC25A28",3.93346165414405,4.07477899214687e-27
"1233","JAK-STAT","SHFL",5.47812604985806,3.42278681408101e-26
"1234","JAK-STAT","RTP4",9.45113967581242,9.22859105245717e-26
"1235","JAK-STAT","TDRD7",6.56664681954279,1.30433999028849e-25
"1236","JAK-STAT","IFI27",11.2026545822811,1.62717448055297e-25
"1237","JAK-STAT","IFIT5",7.94806893522353,2.35135232093821e-24
"1238","JAK-STAT","IFITM1",13.9430942118392,2.45383771897597e-24
"1239","JAK-STAT","UBE2L6",8.21558512599392,2.48256014964876e-24
"1240","JAK-STAT","PML",3.60852527672784,4.96412717799549e-24
"1241","JAK-STAT","BATF2",8.61349510610271,1.10851476121244e-23
"1242","JAK-STAT","EPSTI1",12.0816176416244,1.22432356986532e-23
"1243","JAK-STAT","APOL2",3.656057664879,3.12654654299647e-23
"1244","JAK-STAT","OASL",12.7107272063666,6.59233115627737e-23
"1245","JAK-STAT","LAP3",7.38495886733531,9.2157985267562e-23
"1246","JAK-STAT","SLC15A3",4.26073918347599,1.21849654892553e-22
"1247","JAK-STAT","IRF7",8.06937432090483,3.08272649832274e-22
"1248","JAK-STAT","DHX58",4.9099421347871,3.56346160321431e-22
"1249","JAK-STAT","HELZ2",4.76215188440194,5.99063945356393e-22
"1250","JAK-STAT","ADAR",3.87492896070225,8.83642468594821e-22
"1251","JAK-STAT","PARP14",6.39728381278698,9.0362249027307e-22
"1252","JAK-STAT","TMEM62",2.30693529907938,1.41696315531012e-21
"1253","JAK-STAT","TRIM14",3.03795885139966,2.3957783078965e-21
"1254","JAK-STAT","SECTM1",5.9932298839984,9.93618930810972e-21
"1255","JAK-STAT","RNF114",2.4915675486216,1.51915862561774e-20
"1256","JAK-STAT","APOL6",6.47492088303486,3.34341817730883e-20
"1257","JAK-STAT","ETV7",4.77952816189511,4.46460806971347e-20
"1258","JAK-STAT","TAP2",3.59226036058408,7.76606573477112e-20
"1259","JAK-STAT","IFIT2",16.1871460351994,1.52437156702918e-19
"1260","JAK-STAT","PARP9",8.7151518590924,1.62213954663484e-19
"1261","JAK-STAT","IRF9",7.52658418893156,2.00901301389004e-19
"1262","JAK-STAT","PHF11",3.86173133641047,2.45472788541562e-19
"1263","JAK-STAT","TAP1",9.77763834312082,3.05748747556114e-19
"1264","JAK-STAT","TRIM5",3.4234903429741,3.40133201470972e-19
"1265","JAK-STAT","PSMB8",5.86968402069555,6.40961995471653e-19
"1266","JAK-STAT","TRIM38",3.49272614630224,8.86511782486408e-19
"1267","JAK-STAT","APOL4",2.51446567489816,1.69228313391727e-18
"1268","JAK-STAT","PARP12",6.9441010532389,1.95987246874917e-18
"1269","JAK-STAT","SAMD9L",10.5628991033041,2.23729098789829e-18
"1270","JAK-STAT","APOBEC3G",2.82646310969777,2.45385045594299e-18
"1271","JAK-STAT","CMTR1",2.78086050029633,1.6615175903019e-17
"1272","JAK-STAT","HERC5",9.11964240689449,1.80513783386308e-17
"1273","JAK-STAT","STAT2",4.14717606787694,2.48109599640399e-17
"1274","JAK-STAT","OGFR",2.04247813750597,2.79115057140821e-17
"1275","JAK-STAT","GBP1",10.3986860770214,5.6540913301829e-17
"1276","JAK-STAT","MYD88",4.30443072295005,7.77202272132923e-17
"1277","JAK-STAT","TRIM22",10.5674574971914,1.02725626517697e-16
"1278","JAK-STAT","TMEM140",5.10714104409123,2.22823800918931e-16
"1279","JAK-STAT","RNF213",4.93751605673014,4.10880000552221e-16
"1280","JAK-STAT","CMPK2",15.9287714424658,4.55525844768374e-16
"1281","JAK-STAT","LAMP3",9.97323029401613,8.3692154252197e-16
"1282","JAK-STAT","NLRC5",6.54684526065919,1.53435395773448e-15
"1283","JAK-STAT","TRANK1",3.58887468491964,3.30004089988073e-15
"1284","JAK-STAT","ZBP1",1.94145155963196,3.60742533762038e-15
"1285","JAK-STAT","PRKD2",2.15549487824293,3.76651994457352e-15
"1286","JAK-STAT","APOL1",5.34749912270142,4.00882120425792e-15
"1287","JAK-STAT","PSMB9",8.15851150604537,4.42397427429884e-15
"1288","JAK-STAT","GBP4",8.0846576698246,9.20942809794626e-15
"1289","JAK-STAT","CYP2J2",2.09357760031004,9.79379315007629e-15
"1290","JAK-STAT","TRIM25",3.41413092072421,1.0240423072998e-14
"1291","JAK-STAT","ZC3HAV1",5.13372699252116,2.97361429029947e-14
"1292","JAK-STAT","ZNFX1",6.49639821416828,2.98427176937844e-14
"1293","JAK-STAT","DTX3L",8.35841869796418,3.19491013000091e-14
"1294","JAK-STAT","CNP",2.96065675756878,5.3510572580181e-14
"1295","JAK-STAT","SP140L",2.33786325395563,5.55992273872231e-14
"1296","JAK-STAT","APOL3",4.84500740179242,6.32522874361061e-14
"1297","JAK-STAT","CXCL11",15.0076627193311,1.79697666541877e-13
"1298","JAK-STAT","PLSCR2",1.50667120347462,1.90606613687444e-13
"1299","JAK-STAT","CASP4",2.42657748025015,2.15745455959061e-13
"1300","JAK-STAT","IL22RA1",1.82061694158941,3.4466694007792e-13
"1301","JAK-STAT","TRIM69",3.17312392394284,4.02670507399451e-13
"1302","JAK-STAT","TLR3",4.43123765374852,4.15970572830598e-13
"1303","JAK-STAT","PLEKHA4",2.32743966366065,4.62650482578247e-13
"1304","JAK-STAT","CXCL9",10.7047451206469,9.01991191251128e-13
"1305","JAK-STAT","WARS1",6.96351974965593,9.46193502228065e-13
"1306","JAK-STAT","GMPR",3.56016284449208,1.83215451532298e-12
"1307","JAK-STAT","SERPING1",3.24871558826121,2.3120353831004e-12
"1308","JAK-STAT","DUOX2",1.79591539592432,3.24104414694099e-12
"1309","JAK-STAT","TNFSF13B",4.95892943544397,4.01264721864533e-12
"1310","JAK-STAT","JAK2",2.68496840091687,5.79495979246809e-12
"1311","JAK-STAT","CASP7",3.43177390230457,6.91951279045355e-12
"1312","JAK-STAT","AIM2",4.58817691867637,7.13277058197134e-12
"1313","JAK-STAT","CASP10",1.36007040915029,9.43806802850211e-12
"1314","JAK-STAT","MLKL",5.45221129927214,1.20751722578368e-11
"1315","JAK-STAT","ANKFY1",1.49237431014359,1.42351187996906e-11
"1316","JAK-STAT","IL18BP",1.49457681954947,2.40102763474447e-11
"1317","JAK-STAT","TRAFD1",2.62859317916804,3.05566912498382e-11
"1318","JAK-STAT","BLZF1",1.96324856432198,3.24989194323744e-11
"1319","JAK-STAT","BCL2L14",2.12289286200719,3.38366125964371e-11
"1320","JAK-STAT","THEMIS2",3.21657444576421,3.79747512737976e-11
"1321","JAK-STAT","PARP10",1.83851212075108,4.52002924394815e-11
"1322","JAK-STAT","LGALS3BP",3.58913970734262,8.76803861907492e-11
"1323","JAK-STAT","ERAP2",2.67528645554049,2.13400636342609e-10
"1324","JAK-STAT","N4BP1",2.28696069449629,2.32811619806704e-10
"1325","JAK-STAT","IL15",4.2426394180329,2.85595759311509e-10
"1326","JAK-STAT","STARD5",2.94936501488196,4.62873777093182e-10
"1327","JAK-STAT","TRIM26",2.19947467926935,5.23092973082569e-10
"1328","JAK-STAT","ZCCHC2",2.19162726926418,6.54633825715838e-10
"1329","JAK-STAT","RASGRP3",2.61041123105287,7.66170071070284e-10
"1330","JAK-STAT","NUB1",1.85953937792532,8.46817828992952e-10
"1331","JAK-STAT","IFITM3",4.80334799906592,1.21489992022308e-09
"1332","JAK-STAT","HLA-F",2.72023151838017,1.2228538252246e-09
"1333","JAK-STAT","PLAAT2",1.28427200418393,1.23116485895991e-09
"1334","JAK-STAT","HLA-E",3.64825454555128,1.27949626366081e-09
"1335","JAK-STAT","SOCS1",2.6166277010482,1.36614468816508e-09
"1336","JAK-STAT","ZNF107",1.84406521719416,1.52987868728652e-09
"1337","JAK-STAT","ISG20",6.95319423135224,1.74380256647194e-09
"1338","JAK-STAT","TNFSF10",8.61412467886151,1.91560114809197e-09
"1339","JAK-STAT","IDO1",8.62017071055374,1.95816317279488e-09
"1340","JAK-STAT","LY6E",3.28294453584362,2.40588899217716e-09
"1341","JAK-STAT","REC8",1.16566896112357,2.80536027688589e-09
"1342","JAK-STAT","TENT5A",3.44047514524041,2.96612290566885e-09
"1343","JAK-STAT","CX3CL1",3.23439250133058,3.02455264042837e-09
"1344","JAK-STAT","DDO",1.13722528139765,3.15514447826992e-09
"1345","JAK-STAT","LGALS9",2.30229222787529,3.32543935429645e-09
"1346","JAK-STAT","IFITM2",3.82803589076192,3.53462292644813e-09
"1347","JAK-STAT","NAPA",1.92963604548411,4.42047195089454e-09
"1348","JAK-STAT","LGMN",2.63845291225204,4.5221573772071e-09
"1349","JAK-STAT","TRIM56",3.33639139039875,4.99299685998802e-09
"1350","JAK-STAT","GTPBP1",1.24833673359133,6.8430893984633e-09
"1351","JAK-STAT","PPM1K",2.98302561221233,8.22218297979515e-09
"1352","JAK-STAT","IRF1-AS1",2.23034252405172,8.36642853290207e-09
"1353","JAK-STAT","B2M",2.19404829413571,9.64729884931009e-09
"1354","JAK-STAT","DNPEP",1.37768540985881,1.01557095729111e-08
"1355","JAK-STAT","APOBEC3F",1.4227024188736,1.12209661479187e-08
"1356","JAK-STAT","PNPT1",5.93354157880813,1.19254980347898e-08
"1357","JAK-STAT","GCA",2.41540149547234,1.32420969530751e-08
"1358","JAK-STAT","XRN1",2.99282343255803,1.96133330750608e-08
"1359","JAK-STAT","LYPD5",1.54158908095066,1.96616142146646e-08
"1360","JAK-STAT","HDX",2.44937068704476,2.400715656771e-08
"1361","JAK-STAT","GBP6",1.78818652115164,2.68662818639516e-08
"1362","JAK-STAT","PDCD1LG2",2.81171252600302,2.96101376538427e-08
"1363","JAK-STAT","CD274",7.42555765504738,3.44604131116574e-08
"1364","JAK-STAT","CD47",1.80726371578693,3.52720784583047e-08
"1365","JAK-STAT","TLK2",0.955398377735279,3.83154218321997e-08
"1366","JAK-STAT","MOV10",2.73018092699496,4.10607505863179e-08
"1367","JAK-STAT","PLAAT4",5.97397035464304,4.26152212370892e-08
"1368","JAK-STAT","CASP1",3.19901335309468,5.65983152377694e-08
"1369","JAK-STAT","IL12RB2",2.46118974492571,6.88158018256326e-08
"1370","JAK-STAT","IRF2",2.90316755564263,7.16513680306566e-08
"1371","JAK-STAT","TYMP",2.65044931331682,7.39861798037672e-08
"1372","JAK-STAT","PABIR3",1.5074534513661,7.6804925619977e-08
"1373","JAK-STAT","GBP5",5.90745080835878,8.13349030456909e-08
"1374","JAK-STAT","IRF1",8.00507576882914,1.08197838551351e-07
"1375","JAK-STAT","SLFN12",2.05029831572187,1.32685426262592e-07
"1376","JAK-STAT","EDNRA",1.89157463094201,1.40984332305134e-07
"1377","JAK-STAT","CTNNBL1",1.32372667991578,1.46197824150594e-07
"1378","JAK-STAT","NOD2",1.93901449909731,1.47136037516072e-07
"1379","JAK-STAT","NOD1",1.1276132071636,1.50766729473191e-07
"1380","JAK-STAT","CBR3",2.20666756214255,1.6032473941593e-07
"1381","JAK-STAT","SIDT1",1.63185061592006,1.65491922593776e-07
"1382","JAK-STAT","BTC",1.55111823251825,1.76159185993542e-07
"1383","JAK-STAT","STX17",1.32739403160336,2.18214210299246e-07
"1384","JAK-STAT","GNB4",2.47444236302341,2.20178253809447e-07
"1385","JAK-STAT","CHMP5",1.96501545908456,2.39659305802651e-07
"1386","JAK-STAT","ART3",1.63880997670379,2.70032604880418e-07
"1387","JAK-STAT","UNC93B1",1.22559884699658,2.75626129632923e-07
"1388","JAK-STAT","IL15RA",3.79196643604058,4.54143218285391e-07
"1389","JAK-STAT","HAPLN3",2.52119123599396,6.40822159393339e-07
"1390","JAK-STAT","RBCK1",2.22315651766012,6.84643720098924e-07
"1391","JAK-STAT","RBM11",1.78555234510396,7.58838931818151e-07
"1392","JAK-STAT","FCGR1B",2.02505492109931,8.90736720945946e-07
"1393","JAK-STAT","BTN3A3",3.18820571247357,9.73354982149826e-07
"1394","JAK-STAT","SP140",1.18738458258541,9.90559292332774e-07
"1395","JAK-STAT","CEACAM1",2.26906168747604,1.16333195225261e-06
"1396","JAK-STAT","IRF8",2.83461834033533,1.41516253082575e-06
"1397","JAK-STAT","PDZD2",1.7930818764069,1.5166368487171e-06
"1398","JAK-STAT","CALCOCO2",1.11302707663194,1.60722440102154e-06
"1399","JAK-STAT","RIPK1",1.71242671678197,1.88511819061028e-06
"1400","JAK-STAT","C1S",3.25368540674681,1.89841687651043e-06
"1401","JAK-STAT","USP42",1.18011786071,1.89931297238079e-06
"1402","JAK-STAT","CLN8",-1.25433355231948,1.92126008302864e-06
"1403","JAK-STAT","ADPRS",2.3557942850779,2.05838062742134e-06
"1404","JAK-STAT","CASP8",1.18042086739402,2.10524060017319e-06
"1405","JAK-STAT","TLE4",1.44420998172207,2.10878350045045e-06
"1406","JAK-STAT","PCGF5",1.69936440274235,2.25515874553684e-06
"1407","JAK-STAT","ZFYVE26",1.79429740814928,2.44287103542749e-06
"1408","JAK-STAT","CERK",-2.27618306911893,2.68337705006754e-06
"1409","JAK-STAT","GBP2",5.24854227522763,2.73754013545714e-06
"1410","JAK-STAT","FBXO6",3.27892428161723,2.82198547388808e-06
"1411","JAK-STAT","CFTR",-0.728588950053856,2.94867344160603e-06
"1412","JAK-STAT","GBP7",1.74017108663157,3.05570306373688e-06
"1413","JAK-STAT","RABGAP1L",1.18186594816603,3.10291215831969e-06
"1414","JAK-STAT","WDR25",1.0434209495816,3.28473265412793e-06
"1415","JAK-STAT","MSRB1",2.25377456579805,3.65503626038427e-06
"1416","JAK-STAT","DUOXA2",1.22830372600725,3.65604441709585e-06
"1417","JAK-STAT","UBD",4.0885390558481,4.06817619773757e-06
"1418","JAK-STAT","TRIM40",1.29306941896425,4.24305279777746e-06
"1419","JAK-STAT","FZD5",1.53300568391602,4.47213369955279e-06
"1420","JAK-STAT","ACO1",-1.43233060305437,4.61625415562689e-06
"1421","JAK-STAT","MAK",0.946902855365972,4.6933492642794e-06
"1422","JAK-STAT","NT5C3A",4.4062943600347,5.080422566623e-06
"1423","JAK-STAT","ODF3B",1.07300639351405,5.12057411504604e-06
"1424","JAK-STAT","C2",0.813295383879014,5.47221493711366e-06
"1425","JAK-STAT","TEX29",1.19217989654212,5.65151391089783e-06
"1426","JAK-STAT","SPATS2L",2.10084555295875,5.8217249432007e-06
"1427","JAK-STAT","ZBTB42",1.71571519982056,6.45898164239898e-06
"1428","JAK-STAT","GSDMD",1.46152107148253,6.73844774481185e-06
"1429","JAK-STAT","CD38",2.46368303105792,7.63642558438995e-06
"1430","JAK-STAT","VAMP5",1.37868921502678,8.37116168600451e-06
"1431","JAK-STAT","ACE2",1.66344401692205,9.20284013315841e-06
"1432","JAK-STAT","RUBCN",0.846056508272459,9.49558248139956e-06
"1433","JAK-STAT","IL7",2.13288918257623,9.67513284502677e-06
"1434","JAK-STAT","CNDP2",1.16877925357057,9.74634329329641e-06
"1435","JAK-STAT","C4orf33",1.2393815047857,1.00703565247234e-05
"1436","JAK-STAT","SCARB2",1.15501197022663,1.06344306218073e-05
"1437","JAK-STAT","EHD4",1.7021655849975,1.17085153684443e-05
"1438","JAK-STAT","ASB1",-0.936020750457348,1.17277907755627e-05
"1439","JAK-STAT","PSMB10",3.34695013307491,1.28447846280338e-05
"1440","JAK-STAT","NDUFA9",1.39475984501296,1.45892093621016e-05
"1441","JAK-STAT","MCUB",1.93651619673073,1.58382300826395e-05
"1442","JAK-STAT","MS4A6E",0.975570358406961,1.61751277580256e-05
"1443","JAK-STAT","ACKR4",1.59909523056564,1.65845656338668e-05
"1444","JAK-STAT","C1R",3.40648672109127,1.73374698419427e-05
"1445","JAK-STAT","TMEM106A",1.49169234644013,2.04952602361882e-05
"1446","JAK-STAT","TASL",1.14675111903934,2.13012410131949e-05
"1447","JAK-STAT","BTN3A1",1.76562879487133,2.20823617701537e-05
"1448","JAK-STAT","SHISA5",1.57434602720062,2.34261252048947e-05
"1449","JAK-STAT","CXorf38",1.6403890745536,2.38353341181565e-05
"1450","JAK-STAT","PHACTR4",1.69427958689863,2.39529461514267e-05
"1451","JAK-STAT","CTSS",3.05035224183072,2.51825210204482e-05
"1452","JAK-STAT","SNX6",1.32726430543987,2.68667712355891e-05
"1453","JAK-STAT","SLC10A1",-0.755029886736772,2.69177304207574e-05
"1454","JAK-STAT","ZNF589",-0.898580863403348,2.7907364146229e-05
"1455","JAK-STAT","HLA-DOB",0.842862322399455,2.94186266448985e-05
"1456","JAK-STAT","DPEP2",-1.23229983715625,3.31964118061352e-05
"1457","JAK-STAT","SFT2D3",-0.865171163797403,3.73286233032062e-05
"1458","JAK-STAT","HLA-C",3.36141129232998,3.75020385054909e-05
"1459","JAK-STAT","MOB3C",2.42152585904718,3.7990158728043e-05
"1460","JAK-STAT","UBQLNL",0.81923251678082,3.88092063251311e-05
"1461","JAK-STAT","FGFR2",-0.695430159150864,3.97941086013801e-05
"1462","JAK-STAT","CFH",1.75522814502917,4.25126066819366e-05
"1463","JAK-STAT","RNF31",0.980278318744633,4.26510351805668e-05
"1464","JAK-STAT","ETV6",1.40639888477863,4.36889136968598e-05
"1465","JAK-STAT","CCL8",5.92669601568556,4.68311669654831e-05
"1466","JAK-STAT","STK3",0.945274071112963,4.88412085310808e-05
"1467","JAK-STAT","RIPK2",2.49727849592847,5.06803579114351e-05
"1468","JAK-STAT","PROCR",1.94867873373977,5.26709041582698e-05
"1469","JAK-STAT","PSME2",4.54191276243665,5.32274256438498e-05
"1470","JAK-STAT","GIMAP2",3.06369536400048,5.57296834418479e-05
"1471","JAK-STAT","CDHR3",-0.803942051594298,5.63704634413139e-05
"1472","JAK-STAT","RNF19B",3.46792847582482,5.88098579150859e-05
"1473","JAK-STAT","GYS2",-0.731500855516024,5.93551342431103e-05
"1474","JAK-STAT","SERPINB1",1.73410439237952,6.19389006639514e-05
"1475","JAK-STAT","HSH2D",2.19534889422529,6.31749239014035e-05
"1476","JAK-STAT","PHF20",-0.731294588029606,6.80842587453564e-05
"1477","JAK-STAT","LRP6",-0.994945292742734,6.92516941719991e-05
"1478","JAK-STAT","FAM172A",-1.56554695649995,7.13211987689824e-05
"1479","JAK-STAT","CD74",1.8198226838344,7.28084527585241e-05
"1480","JAK-STAT","STOML1",0.656433463937899,7.41636459878918e-05
"1481","JAK-STAT","ABHD16A",0.894407472139938,7.44972715878764e-05
"1482","JAK-STAT","NUDCD1",2.26593227045566,7.53269388965122e-05
"1483","JAK-STAT","ASPHD2",1.75159821831,7.68144100457832e-05
"1484","JAK-STAT","MMAA",0.978408058393149,7.76267032303612e-05
"1485","JAK-STAT","UBA6",0.964396677633092,8.02968049522833e-05
"1486","JAK-STAT","CCL18",1.06746555369855,8.50292796150447e-05
"1487","JAK-STAT","STAP1",1.21504027853316,8.91425412270072e-05
"1488","JAK-STAT","GRAPL",-0.655847191496736,9.0479101610016e-05
"1489","JAK-STAT","NFIA",-1.42204029090904,9.12332311495379e-05
"1490","JAK-STAT","CXCL10",15.3266333118269,9.69897458624846e-05
"1491","JAK-STAT","HLA-DRA",2.29003481426703,0.00010209533752287
"1492","JAK-STAT","HLA-G",1.92261543129023,0.00010295122677186
"1493","JAK-STAT","PSMA4",1.47294483870847,0.00010327193781564
"1494","JAK-STAT","NAT8B",0.573711445040812,0.0001100764772699
"1495","JAK-STAT","ALPK1",1.05064404662332,0.00011027539629656
"1496","JAK-STAT","PSMA3",1.23552045566446,0.00011618652868326
"1497","JAK-STAT","ZHX3",-0.738753304840837,0.00011899673806935
"1498","JAK-STAT","ZNF850",-2.15803571906226,0.00012211507250679
"1499","JAK-STAT","TNFRSF10D",-1.51098087291057,0.0001302638155099
"1500","JAK-STAT","DSG1",-0.858554777456211,0.00013657280357549
"1501","MAPK","DUSP6",16.8590158280176,3.15910541810527e-59
"1502","MAPK","SPRED2",3.50183464102223,7.19495491980882e-50
"1503","MAPK","SPRY2",9.48158474811891,9.19739104487637e-43
"1504","MAPK","ETV5",5.98870960594422,6.74253504674831e-41
"1505","MAPK","EPHA2",6.31401244666076,3.74920021328617e-40
"1506","MAPK","PHLDA2",3.85823865379557,4.63978385044658e-39
"1507","MAPK","FOSL1",9.00052230863295,8.12449433093338e-38
"1508","MAPK","SPRY4",10.1144705371691,4.27131331615127e-37
"1509","MAPK","DUSP4",7.80481595969638,8.2419122522014e-37
"1510","MAPK","SLCO4A1",4.08453814362535,3.74652221500597e-33
"1511","MAPK","ETV4",5.29378397860542,1.48356719252243e-32
"1512","MAPK","PHLDA1",7.04528922892108,1.56106339852094e-32
"1513","MAPK","ETV1",3.56346478875676,6.97255413260939e-31
"1514","MAPK","TMEM59",-2.26427296258465,1.0172040172976e-30
"1515","MAPK","SLC20A1",6.81035296711078,1.84159037394936e-30
"1516","MAPK","DUSP5",7.92003014258316,1.99542040303392e-30
"1517","MAPK","STX1A",2.21515121358096,2.01708205086685e-30
"1518","MAPK","ELK3",2.9961403928388,6.02065069122607e-30
"1519","MAPK","NT5E",5.83888139082194,2.31974630928703e-29
"1520","MAPK","PHC2",2.39540102391319,5.05139937444588e-29
"1521","MAPK","C11orf71",-2.36675761284733,1.48096690358258e-28
"1522","MAPK","GABARAP",-2.96166378554828,5.83724284939034e-28
"1523","MAPK","SPRED1",6.20994824376467,1.11465428706954e-27
"1524","MAPK","TCOF1",2.21157805492884,4.91681763049188e-27
"1525","MAPK","BZW1",2.78108543054007,5.73016680458139e-27
"1526","MAPK","CCND1",6.26301160545996,1.6304232319251e-26
"1527","MAPK","AREG",4.9322864163768,1.65080345973779e-26
"1528","MAPK","UBA2",2.07987848790322,3.18110965272804e-26
"1529","MAPK","TNFRSF10A",5.17304432686464,4.98993695764113e-26
"1530","MAPK","PWP2",1.33221219929849,1.07424038855632e-25
"1531","MAPK","PNP",4.91046403239136,1.18798601898198e-25
"1532","MAPK","ECH1",-2.28974208361921,1.33225930823261e-25
"1533","MAPK","SH3BGRL",-2.72344650934606,1.55800019786197e-25
"1534","MAPK","PBLD",-1.97768378296481,1.64214561831968e-25
"1535","MAPK","TRIB1",4.1829430716292,1.73725217374978e-25
"1536","MAPK","GPR3",1.63082925966816,1.94887522430881e-25
"1537","MAPK","NNT",-1.81972821544713,2.18564514665958e-25
